Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
494	4.39E+06	493.91	0.0020247	542140	551020	1279.8	3210.3	6192.3	314.06	1.43E-06	0.000068143	0.13287	0.0021723	81.721	0.012237	889160	942830	2073	2752.5	6185.5	219.29	0.000015633	0.000016395	0.060964
495	4.46E+06	489.99	0.0020409	547460	556570	1290.7	3219.5	6361.5	306.44	1.51E-06	0.000067001	0.13286	0.0020626	83.923	0.011916	888250	941450	2068.3	2770	6413.1	217.89	0.000015566	0.000016517	0.062173
496	4.54E+06	485.89	0.0020581	552880	562230	1301.8	3229.2	6552.7	298.66	1.61E-06	0.000065843	0.13288	0.0019532	86.223	0.011598	887240	939930	2063.3	2788	6666.4	216.44	0.000015499	0.000016644	0.063472
497	4.62E+06	481.61	0.0020764	558400	568000	1313.1	3239.3	6770.3	290.73	1.71E-06	0.000064665	0.13293	0.0018441	88.63	0.011283	886110	938280	2058.1	2806.6	6949.9	214.94	0.000015433	0.000016778	0.064875
498	4.71E+06	477.12	0.0020959	564030	573900	1324.6	3250	7020.1	282.65	1.83E-06	0.000063465	0.13301	0.0017353	91.156	0.01097	884850	936470	2052.7	2825.7	7269.7	213.38	0.000015366	0.00001692	0.066396
499	4.79E+06	472.39	0.0021169	569800	579940	1336.4	3261.4	7309.3	274.41	1.96E-06	0.000062238	0.13314	0.0016267	93.813	0.01066	883440	934480	2046.9	2845.6	7633.7	211.77	0.000015298	0.00001707	0.068055
500	4.87E+06	467.38	0.0021396	575720	586140	1348.5	3273.5	7647.7	266.01	2.10E-06	0.000060979	0.13333	0.0015185	96.617	0.01035	881880	932300	2040.8	2866.2	8051.9	210.09	0.000015228	0.000017229	0.069878
501	4.96E+06	462.05	0.0021643	581810	592540	1360.9	3286.4	8048.3	257.46	2.26E-06	0.000059683	0.13359	0.0014106	99.589	0.010041	880130	929900	2034.3	2887.7	8537.8	208.35	0.000015155	0.000017399	0.071895
502	5.04E+06	456.36	0.0021913	588100	599150	1373.7	3300.2	8528.3	248.77	2.43E-06	0.000058342	0.13395	0.001303	102.75	0.0097323	878170	927240	2027.3	2910.1	9109.7	206.53	0.000015077	0.000017582	0.074146
503	5.13E+06	450.23	0.0022211	594620	606010	1387	3315.1	9111.7	239.95	2.63E-06	0.000056949	0.13445	0.0011959	106.13	0.009422	875960	924300	2019.7	2933.8	9793.2	204.64	0.000014994	0.000017778	0.076684
504	5.22E+06	443.6	0.0022543	601410	613170	1400.8	3331.2	9831.5	231.04	2.86E-06	0.000055494	0.13511	0.0010892	109.78	0.0091094	873470	921010	2011.6	2958.7	10625	202.66	0.000014901	0.000017992	0.079578
505	5.31E+06	436.36	0.0022917	608530	620690	1415.3	3348.7	10734	222.08	3.11E-06	0.000053967	0.136	0.00098293	113.73	0.008793	870630	917310	2002.6	2985.2	11659	200.59	0.000014797	0.000018226	0.082925
506	5.40E+06	428.39	0.0023343	616030	628630	1430.6	3367.8	11884	213.14	3.40E-06	0.000052355	0.1372	0.00087719	118.05	0.0084706	867380	913120	1992.8	3013.5	12980	198.41	0.000014677	0.000018486	0.086863
507	5.49E+06	419.56	0.0023834	624000	637090	1446.9	3388.7	13375	204.34	3.72E-06	0.000050645	0.13882	0.00077202	122.85	0.0081398	863610	908310	1981.8	3044.3	14726	196.12	0.000014533	0.000018777	0.091595
508	5.59E+06	409.7	0.0024408	632540	646180	1464.3	3411.5	15339	195.8	4.08E-06	0.000048826	0.14095	0.0006675	128.26	0.0077966	859180	902720	1969.3	3077.9	17139	193.69	0.000014358	0.000019109	0.09744
509	5.68E+06	398.62	0.0025087	641760	656010	1483.2	3436	17975	187.71	4.49E-06	0.00004689	0.14374	0.0005637	134.49	0.0074353	853840	896070	1954.8	3115.5	20679	191.09	0.000014135	0.000019499	0.10494
510	5.78E+06	386.14	0.0025897	651780	666740	1503.8	3462	21626	180.23	4.93E-06	0.000044832	0.14738	0.00046077	141.92	0.0070461	847220	887920	1937.4	3158.6	26346	188.28	0.00001384	0.000019971	0.11509
511	5.87E+06	372.05	0.0026878	662780	678570	1526.4	3488.6	27051	173.5	5.43E-06	0.000042653	0.15232	0.00035887	151.27	0.0066108	838560	877400	1915.5	3210.1	36736	185.15	0.000013429	0.000020579	0.13005
512	5.98E+06	355.97	0.0028092	675050	691840	1551.8	3514.8	36423	167.56	6.01E-06	0.000040336	0.15984	0.00025828	164.23	0.0060889	826170	862560	1885.3	3276.6	60761	181.47	0.000012801	0.00002145	0.15557
513	6.08E+06	337.02	0.0029672	689270	707300	1581.4	3538.9	58061	162.46	6.69E-06	0.00003781	0.17423	0.00015947	186.12	0.005373	805140	837800	1835.8	3374.2	141010	176.41	0.000011695	0.000023002	0.20914
