Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
333.47	1.19E+06	1215.5	0.00082274	271750	272720	1237.5	885.32	1345.5	274.08	4.66E-07	0.00014413	0.0505	0.0033167	100.12	0.0099879	348360	360200	1499.8	880.02	1107.7	98.092	0.000019401	1.36E-05	0.018215
333.86	1.20E+06	1213.2	0.00082426	272240	273230	1239	885.9	1348.3	272.51	4.76E-07	0.00014326	0.050401	0.003279	101.2	0.0098817	348560	360380	1500	880.97	1111.3	97.901	0.000019396	1.36E-05	0.018286
334.24	1.21E+06	1211	0.00082579	272740	273740	1240.5	886.49	1351.2	270.93	4.86E-07	0.00014239	0.050302	0.0032414	102.29	0.0097765	348770	360570	1500.3	881.93	1114.9	97.709	0.000019391	1.36E-05	0.018358
334.62	1.22E+06	1208.7	0.00082734	273240	274250	1242	887.08	1354.1	269.34	0.000000497	0.00014152	0.050203	0.0032039	103.39	0.0096724	348970	360760	1500.5	882.88	1118.6	97.515	0.000019387	1.37E-05	0.01843
335	1.23E+06	1206.4	0.0008289	273740	274760	1243.5	887.67	1357.1	267.76	5.08E-07	0.00014066	0.050104	0.0031664	104.5	0.0095694	349180	360940	1500.7	883.84	1122.4	97.319	0.000019384	1.37E-05	0.018504
335.39	1.24E+06	1204.1	0.00083047	274240	275270	1245	888.26	1360.1	266.17	5.19E-07	0.0001398	0.050005	0.003129	105.63	0.0094674	349380	361130	1500.9	884.8	1126.2	97.121	0.000019381	1.37E-05	0.018578
335.77	1.25E+06	1201.8	0.00083207	274740	275780	1246.5	888.85	1363.2	264.58	5.30E-07	0.00013894	0.049907	0.0030918	106.76	0.0093664	349580	361310	1501.2	885.76	1130.1	96.921	0.000019379	1.38E-05	0.018653
336.15	1.26E+06	1199.5	0.00083367	275240	276300	1248	889.45	1366.3	262.99	5.41E-07	0.00013809	0.049808	0.0030546	107.92	0.0092665	349780	361490	1501.4	886.73	1134.1	96.719	0.000019378	1.38E-05	0.018729
336.54	1.28E+06	1197.2	0.00083529	275750	276810	1249.5	890.04	1369.5	261.39	5.53E-07	0.00013723	0.04971	0.0030175	109.08	0.0091675	349980	361670	1501.6	887.69	1138.1	96.516	0.000019377	1.38E-05	0.018806
336.92	1.29E+06	1194.8	0.00083693	276250	277330	1251	890.64	1372.7	259.8	5.65E-07	0.00013638	0.049612	0.0029804	110.26	0.0090696	350180	361850	1501.8	888.66	1142.2	96.31	0.000019377	1.39E-05	0.018884
337.3	1.30E+06	1192.5	0.00083858	276760	277850	1252.5	891.24	1376	258.2	5.77E-07	0.00013553	0.049513	0.0029435	111.45	0.0089726	350380	362030	1502.1	889.63	1146.3	96.103	0.000019377	1.39E-05	0.018962
337.68	1.31E+06	1190.1	0.00084025	277260	278360	1254	891.84	1379.3	256.6	5.89E-07	0.00013469	0.049415	0.0029067	112.66	0.0088765	350570	362210	1502.3	890.6	1150.6	95.893	0.000019378	1.39E-05	0.019042
338.07	1.32E+06	1187.7	0.00084193	277770	278880	1255.5	892.45	1382.7	254.99	6.01E-07	0.00013384	0.049317	0.00287	113.88	0.0087815	350770	362380	1502.5	891.58	1154.9	95.682	0.00001938	1.40E-05	0.019122
338.45	1.33E+06	1185.3	0.00084363	278280	279400	1257	893.05	1386.2	253.38	6.14E-07	0.000133	0.049219	0.0028333	115.11	0.0086873	350970	362560	1502.7	892.56	1159.2	95.469	0.000019382	1.40E-05	0.019204
338.83	1.35E+06	1182.9	0.00084535	278780	279920	1258.5	893.66	1389.7	251.77	6.27E-07	0.00013216	0.049122	0.0027967	116.36	0.0085941	351160	362730	1502.9	893.54	1163.7	95.254	0.000019385	1.40E-05	0.019286
339.21	1.36E+06	1180.5	0.00084709	279290	280440	1260	894.27	1393.2	250.16	6.40E-07	0.00013132	0.049024	0.0027603	117.62	0.0085018	351350	362900	1503.1	894.52	1168.3	95.036	0.000019389	1.41E-05	0.01937
339.6	1.37E+06	1178.1	0.00084884	279800	280970	1261.5	894.88	1396.9	248.55	6.54E-07	0.00013048	0.048926	0.0027239	118.9	0.0084104	351550	363080	1503.3	895.51	1172.9	94.817	0.000019393	1.41E-05	0.019454
339.98	1.38E+06	1175.6	0.00085061	280310	281490	1263	895.5	1400.6	246.93	6.67E-07	0.00012965	0.048829	0.0026877	120.2	0.0083198	351740	363240	1503.5	896.49	1177.6	94.596	0.000019398	1.41E-05	0.01954
340.36	1.40E+06	1173.2	0.0008524	280830	282020	1264.5	896.12	1404.3	245.31	6.81E-07	0.00012881	0.048732	0.0026515	121.5	0.0082301	351930	363410	1503.7	897.48	1182.4	94.372	0.000019404	1.42E-05	0.019626
340.74	1.41E+06	1170.7	0.00085421	281340	282540	1266.1	896.74	1408.2	243.68	6.96E-07	0.00012798	0.048634	0.0026154	122.83	0.0081413	352120	363580	1503.9	898.48	1187.4	94.147	0.00001941	1.42E-05	0.019714
341.13	1.42E+06	1168.2	0.00085604	281850	283070	1267.6	897.36	1412.1	242.06	7.10E-07	0.00012715	0.048537	0.0025794	124.17	0.0080533	352310	363750	1504.1	899.48	1192.4	93.919	0.000019417	1.42E-05	0.019803
341.51	1.43E+06	1165.7	0.00085789	282370	283600	1269.1	897.98	1416	240.43	7.25E-07	0.00012632	0.04844	0.0025436	125.53	0.0079662	352500	363910	1504.3	900.47	1197.5	93.69	0.000019425	1.43E-05	0.019893
341.89	1.45E+06	1163.1	0.00085976	282880	284130	1270.6	898.61	1420.1	238.8	7.40E-07	0.0001255	0.048344	0.0025078	126.91	0.0078799	352680	364070	1504.4	901.48	1202.7	93.458	0.000019434	1.43E-05	0.019984
342.28	1.46E+06	1160.6	0.00086164	283400	284660	1272.1	899.24	1424.2	237.16	7.56E-07	0.00012467	0.048247	0.0024721	128.3	0.0077944	352870	364240	1504.6	902.48	1208	93.224	0.000019443	1.43E-05	0.020077
342.66	1.47E+06	1158	0.00086355	283920	285190	1273.6	899.87	1428.4	235.52	7.72E-07	0.00012385	0.048151	0.0024365	129.71	0.0077097	353050	364400	1504.8	903.49	1213.5	92.988	0.000019452	1.44E-05	0.020171
343.04	1.48E+06	1155.4	0.00086548	284440	285720	1275.2	900.51	1432.7	233.88	7.88E-07	0.00012302	0.048054	0.0024011	131.13	0.0076257	353240	364550	1505	904.5	1219	92.75	0.000019463	1.44E-05	0.020266
343.42	1.50E+06	1152.8	0.00086744	284960	286260	1276.7	901.14	1437.1	232.23	8.05E-07	0.0001222	0.047958	0.0023657	132.58	0.0075426	353420	364710	1505.1	905.52	1224.7	92.51	0.000019474	1.44E-05	0.020362
343.81	1.51E+06	1150.2	0.00086941	285480	286790	1278.2	901.78	1441.6	230.58	8.22E-07	0.00012138	0.047862	0.0023305	134.04	0.0074602	353600	364870	1505.3	906.54	1230.5	92.267	0.000019486	1.45E-05	0.020459
344.19	1.52E+06	1147.6	0.00087141	286000	287330	1279.7	902.43	1446.2	228.93	8.39E-07	0.00012057	0.047766	0.0022953	135.53	0.0073786	353780	365020	1505.5	907.56	1236.4	92.022	0.000019498	1.45E-05	0.020558
344.57	1.54E+06	1144.9	0.00087343	286520	287870	1281.3	903.07	1450.9	227.28	8.57E-07	0.00011975	0.047671	0.0022603	137.03	0.0072977	353960	365170	1505.6	908.59	1242.5	91.775	0.000019511	1.46E-05	0.020659
344.95	1.55E+06	1142.2	0.00087548	287050	288410	1282.8	903.72	1455.6	225.62	8.75E-07	0.00011893	0.047575	0.0022254	138.55	0.0072175	354130	365320	1505.8	909.62	1248.7	91.526	0.000019525	1.46E-05	0.020761
345.34	1.56E+06	1139.5	0.00087755	287570	288950	1284.3	904.38	1460.5	223.96	8.93E-07	0.00011812	0.04748	0.0021905	140.09	0.0071381	354310	365470	1505.9	910.65	1255	91.275	0.00001954	1.46E-05	0.020864
345.72	1.58E+06	1136.8	0.00087964	288100	289490	1285.9	905.03	1465.5	222.29	9.12E-07	0.00011731	0.047385	0.0021558	141.66	0.0070594	354480	365620	1506.1	911.69	1261.5	91.021	0.000019555	1.47E-05	0.020969
346.1	1.59E+06	1134.1	0.00088176	288630	290030	1287.4	905.69	1470.6	220.62	9.32E-07	0.0001165	0.04729	0.0021213	143.24	0.0069813	354660	365770	1506.2	912.73	1268.2	90.765	0.000019571	1.47E-05	0.021075
346.48	1.60E+06	1131.3	0.00088391	289160	290580	1288.9	906.35	1475.8	218.94	9.52E-07	0.00011569	0.047196	0.0020868	144.84	0.006904	354830	365910	1506.4	913.78	1275	90.506	0.000019588	1.48E-05	0.021183
346.87	1.62E+06	1128.6	0.00088608	289690	291120	1290.5	907.02	1481.2	217.27	0.000000972	0.00011488	0.047101	0.0020524	146.47	0.0068273	355000	366050	1506.5	914.83	1282	90.246	0.000019605	1.48E-05	0.021292
347.25	1.63E+06	1125.8	0.00088828	290220	291670	1292	907.69	1486.6	215.59	9.93E-07	0.00011407	0.047007	0.0020182	148.12	0.0067513	355170	366190	1506.6	915.88	1289.2	89.983	0.000019623	1.49E-05	0.021403
347.63	1.65E+06	1122.9	0.00089051	290750	292220	1293.6	908.37	1492.2	213.9	1.01E-06	0.00011326	0.046913	0.0019841	149.79	0.006676	355340	366330	1506.7	916.94	1296.5	89.717	0.000019642	1.49E-05	0.021516
348.02	1.66E+06	1120.1	0.00089277	291290	292770	1295.1	909.04	1498	212.21	1.04E-06	0.00011245	0.046819	0.0019501	151.49	0.0066013	355500	366460	1506.9	918	1304.1	89.449	0.000019662	1.50E-05	0.021631
348.4	1.68E+06	1117.2	0.00089506	291820	293320	1296.7	909.72	1503.9	210.52	1.06E-06	0.00011165	0.046726	0.0019162	153.2	0.0065272	355660	366600	1507	919.07	1311.8	89.179	0.000019682	1.50E-05	0.021747
348.78	1.69E+06	1114.4	0.00089738	292360	293870	1298.2	910.41	1509.9	208.82	1.08E-06	0.00011084	0.046633	0.0018824	154.95	0.0064538	355830	366730	1507.1	920.14	1319.8	88.907	0.000019703	1.50E-05	0.021865
349.16	1.70E+06	1111.4	0.00089974	292900	294430	1299.8	911.1	1516.1	207.11	1.11E-06	0.00011004	0.04654	0.0018488	156.72	0.006381	355990	366860	1507.2	921.22	1328	88.632	0.000019725	1.51E-05	0.021986
349.55	1.72E+06	1108.5	0.00090212	293440	294990	1301.3	911.8	1522.5	205.41	1.13E-06	0.00010923	0.046448	0.0018153	158.51	0.0063088	356150	366990	1507.3	922.3	1336.4	88.354	0.000019747	1.51E-05	0.022108
349.93	1.73E+06	1105.5	0.00090454	293980	295540	1302.9	912.49	1529	203.69	1.15E-06	0.00010843	0.046355	0.0017819	160.33	0.0062372	356300	367110	1507.4	923.39	1345	88.074	0.00001977	1.52E-05	0.022232
350.31	1.75E+06	1102.5	0.00090699	294520	296100	1304.4	913.2	1535.7	201.98	1.18E-06	0.00010762	0.046263	0.0017486	162.18	0.0061661	356460	367240	1507.5	924.48	1353.9	87.792	0.000019794	1.52E-05	0.022358
350.69	1.76E+06	1099.5	0.00090948	295060	296670	1306	913.91	1542.6	200.26	1.21E-06	0.00010682	0.046172	0.0017155	164.05	0.0060957	356610	367360	1507.6	925.58	1363	87.507	0.000019819	1.53E-05	0.022486
351.08	1.78E+06	1096.5	0.000912	295610	297230	1307.6	914.62	1549.7	198.53	1.23E-06	0.00010602	0.046081	0.0016825	165.95	0.0060258	356770	367480	1507.7	926.68	1372.4	87.219	0.000019844	1.53E-05	0.022616
351.46	1.79E+06	1093.4	0.00091456	296160	297800	1309.1	915.34	1557	196.8	1.26E-06	0.00010522	0.04599	0.0016497	167.88	0.0059565	356920	367590	1507.7	927.79	1382.1	86.929	0.00001987	1.54E-05	0.022749
351.84	1.81E+06	1090.3	0.00091716	296700	298360	1310.7	916.06	1564.5	195.06	1.29E-06	0.00010441	0.0459	0.001617	169.84	0.0058878	357060	367710	1507.8	928.91	1392.1	86.637	0.000019897	1.55E-05	0.022884
352.22	1.82E+06	1087.2	0.0009198	297250	298930	1312.3	916.79	1572.2	193.32	1.32E-06	0.00010361	0.04581	0.0015844	171.84	0.0058195	357210	367820	1507.9	930.03	1402.4	86.342	0.000019925	1.55E-05	0.023021
352.61	1.84E+06	1084	0.00092248	297810	299500	1313.9	917.53	1580.2	191.57	1.35E-06	0.00010281	0.04572	0.0015519	173.86	0.0057518	357350	367930	1507.9	931.16	1413.1	86.044	0.000019953	1.56E-05	0.023161
352.99	1.85E+06	1080.8	0.0009252	298360	300080	1315.4	918.27	1588.4	189.82	1.38E-06	0.00010201	0.045631	0.0015196	175.91	0.0056847	357490	368030	1508	932.29	1424.1	85.743	0.000019982	1.56E-05	0.023303
353.37	1.87E+06	1077.6	0.00092797	298920	300650	1317	919.02	1596.9	188.06	1.41E-06	0.0001012	0.045543	0.0014875	178	0.005618	357630	368140	1508	933.43	1435.4	85.44	0.000020011	1.57E-05	0.023448
353.76	1.88E+06	1074.4	0.00093078	299470	301230	1318.6	919.77	1605.7	186.3	1.45E-06	0.0001004	0.045455	0.0014555	180.12	0.0055518	357770	368240	1508	934.58	1447.2	85.135	0.000020042	1.57E-05	0.023596
354.14	1.90E+06	1071.1	0.00093364	300030	301810	1320.2	920.53	1614.7	184.53	1.48E-06	9.96E-05	0.045367	0.0014236	182.28	0.0054862	357910	368330	1508.1	935.73	1459.3	84.827	0.000020073	1.58E-05	0.023746
354.52	1.92E+06	1067.8	0.00093654	300590	302390	1321.8	921.29	1624.1	182.75	1.51E-06	9.88E-05	0.04528	0.0013919	184.47	0.005421	358040	368430	1508.1	936.89	1471.8	84.516	0.000020104	1.59E-05	0.023899
354.9	1.93E+06	1064.4	0.0009395	301160	302970	1323.4	922.07	1633.8	180.97	1.55E-06	9.80E-05	0.045194	0.0013603	186.7	0.0053563	358170	368520	1508.1	938.06	1484.9	84.202	0.000020137	1.59E-05	0.024055
355.29	1.95E+06	1061	0.00094251	301720	303560	1325	922.85	1643.8	179.18	1.59E-06	9.72E-05	0.045108	0.0013289	188.96	0.005292	358300	368610	1508.1	939.23	1498.3	83.886	0.00002017	1.60E-05	0.024214
355.67	1.96E+06	1057.6	0.00094557	302290	304150	1326.6	923.64	1654.2	177.38	1.63E-06	9.64E-05	0.045023	0.0012976	191.27	0.0052282	358420	368690	1508.1	940.42	1512.3	83.566	0.000020203	1.60E-05	0.024376
356.05	1.98E+06	1054.1	0.00094868	302860	304740	1328.3	924.43	1665	175.58	1.67E-06	9.56E-05	0.044939	0.0012665	193.62	0.0051649	358540	368770	1508.1	941.61	1526.8	83.244	0.000020238	1.61E-05	0.024542
356.43	2.00E+06	1050.6	0.00095185	303430	305330	1329.9	925.24	1676.1	173.77	1.71E-06	9.48E-05	0.044856	0.0012356	196	0.005102	358660	368850	1508.1	942.8	1541.9	82.92	0.000020273	1.62E-05	0.024711
356.82	2.01E+06	1047	0.00095508	304000	305920	1331.5	926.05	1687.8	171.95	1.75E-06	9.40E-05	0.044773	0.0012048	198.43	0.0050395	358780	368930	1508.1	944.01	1557.5	82.592	0.000020308	1.63E-05	0.024883
357.2	2.03E+06	1043.4	0.00095838	304580	306520	1333.1	926.87	1699.8	170.13	1.79E-06	9.31E-05	0.044692	0.0011742	200.91	0.0049774	358890	369000	1508	945.23	1573.8	82.262	0.000020344	1.63E-05	0.025059
357.58	2.05E+06	1039.8	0.00096174	305160	307120	1334.8	927.7	1712.4	168.3	0.00000184	9.23E-05	0.044611	0.0011438	203.43	0.0049157	359000	369060	1508	946.45	1590.8	81.929	0.000020381	1.64E-05	0.025239
357.96	2.06E+06	1036.1	0.00096516	305740	307730	1336.4	928.54	1725.5	166.46	1.89E-06	9.15E-05	0.044532	0.0011135	206	0.0048544	359110	369130	1507.9	947.69	1608.4	81.593	0.000020418	1.65E-05	0.025423
358.35	2.08E+06	1032.4	0.00096865	306320	308330	1338.1	929.39	1739.1	164.61	1.94E-06	9.07E-05	0.044453	0.0010834	208.61	0.0047935	359210	369190	1507.9	948.93	1626.9	81.254	0.000020456	1.65E-05	0.02561
358.73	2.10E+06	1028.6	0.00097222	306900	308940	1339.7	930.25	1753.3	162.75	1.99E-06	8.99E-05	0.044376	0.0010535	211.28	0.004733	359310	369240	1507.8	950.18	1646.1	80.912	0.000020494	1.66E-05	0.025802
359.11	2.12E+06	1024.7	0.00097586	307490	309560	1341.4	931.12	1768.2	160.89	2.04E-06	8.91E-05	0.0443	0.0010238	214	0.0046728	359410	369290	1507.7	951.44	1666.2	80.568	0.000020533	1.67E-05	0.025999
359.5	2.13E+06	1020.8	0.00097958	308080	310170	1343	932.01	1783.7	159.02	2.09E-06	8.83E-05	0.044225	0.0009942	216		0	0	0	0	0		0		
